source_file,language,section,subgroup,rank,item,item_2,value,value_2,value_3,notes
comparative_summary.txt,compare,length_ratio_top_docs,1912,20,doc_003379,Elogis,12264,13145,1.0718,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1911,21,doc_003154,Els ídols,4127,4421,1.0712,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1916,22,doc_000160,Cultura de llenguatge,4204,4503,1.0711,variant=baleàric
comparative_summary.txt,compare,length_ratio_top_docs,1910,23,doc_003364,Primera conferencia,5491,5820,1.0599,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1905,24,doc_003078,Narracions estranyes,19025,20155,1.0594,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1917,25,doc_000137,La taverna intel·lectual,4007,4221,1.0534,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1917,26,doc_000093,En Josepet de Sant Celoni,34613,36408,1.0519,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1920,27,doc_002955,Hàmlet,21976,23104,1.0513,variant=nord-occidental
comparative_summary.txt,compare,length_ratio_top_docs,1933,28,doc_000153,"Pina, la italiana del dancing",12281,12805,1.0427,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1917,29,doc_002449,El poema espars,1872,1949,1.0411,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1925,30,doc_000223,Les coses benignes,16715,17366,1.0389,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1917,31,doc_002740,Jesús que torna,18420,19137,1.0389,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1927,32,doc_002835,De plaer no n'hi ha mai prou,8723,9061,1.0387,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1911,33,doc_003161,Els zin-calós,4075,4219,1.0353,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1923,34,doc_000133,A l'ombra de Santa Maria del Mar,31758,32864,1.0348,variant=nord-occidental
comparative_summary.txt,compare,length_ratio_top_docs,1928,35,doc_000184,Les dites i facècies de l'estrenu filàntrop en Tomàs de Baja,49375,51080,1.0345,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1930,36,doc_002947,El fantasma de Montcorb,14172,14589,1.0294,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1921,37,doc_000120,Croquis pirenencs,24856,25565,1.0285,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1936,38,doc_002937,El botxí de si mateix,9281,9543,1.0282,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1927,39,doc_000145,Jardins de Sant Pol,18187,18689,1.0276,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1907,40,doc_003109,Contes vallespirenchs,33049,33944,1.0271,variant=septentrional
comparative_summary.txt,compare,length_ratio_top_docs,1940,41,doc_002887,La Rambla,9398,9649,1.0267,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1925,42,doc_000141,L'Èxode,19738,20208,1.0238,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1920,43,doc_000158,L'idil·li d'en Temme,17712,18062,1.0198,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1919,44,doc_000128,Les gràcies de l'Empordà,6725,6853,1.019,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1908,45,doc_003297,Les albes de la vida,11365,11575,1.0185,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1919,46,doc_000134,La parada,34650,35180,1.0153,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1934,47,doc_002920,L'home i les armes,15868,16106,1.015,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1948,48,doc_000387,L'impenitent,80628,81647,1.0126,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1908,49,doc_003029,Sota Montjuic,32886,33061,1.0053,variant=central
comparative_summary.txt,compare,length_ratio_top_docs,1932,50,doc_002852,"Jordi Dandin, o el marit confús",7876,7917,1.0052,variant=central
